flag_SF,target,src_bytes,dst_host_diff_srv_rate,dst_host_same_srv_rate,dst_host_same_src_port_rate,dst_bytes,service_private,service_domain_u,dst_host_serror_rate,srv_serror_rate,srv_diff_host_rate,srv_count,dst_host_count,dst_host_srv_count,dst_host_srv_serror_rate,logged_in,diff_srv_rate,count,service_http,level,serror_rate,dst_host_srv_diff_host_rate,flag_S0,same_srv_rate,dst_host_srv_rerror_rate
True,0,5135678,0.0,1.0,0.0,2452,False,False,0.0,0.0,0.14,17,78,255,0.01,1,0.0,7,True,21,0.0,0.06,False,1.0,0.0
False,1,0,0.02,0.07,0.0,544,False,False,1.0,1.0,0.0,7,255,17,1.0,0,0.6,148,False,19,1.0,0.0,True,0.2,0.0
False,1,0,0.05,0.07,0.0,143,False,False,0.0,0.0,0.0,14,255,18,0.0,0,0.0,17,False,18,0.0,0.0,False,0.01,1.0
True,0,203,0.0,1.0,0.01,2323,False,False,0.0,0.0,0.0,2,255,255,0.0,1,0.0,19,True,21,0.0,0.0,False,1.0,0.0
True,0,54540,0.0,1.0,0.01,9822,False,False,0.0,0.0,0.0,447,209,255,0.0,1,0.0,8,True,21,0.0,0.03,False,1.0,0.0
False,1,0,0.02,0.0,0.0,0,False,False,1.0,1.0,0.0,1,255,1,1.0,0,0.06,254,False,21,1.0,0.0,True,0.12,0.0
False,1,0,0.08,0.21,0.0,0,False,False,0.09,0.0,0.0,16,194,53,0.0,0,1.0,1,True,20,0.0,0.0,False,0.0,1.0
False,1,0,0.07,0.0,0.0,0,False,False,0.0,0.0,0.0,1,255,1,0.0,0,1.0,2,False,18,0.0,0.0,False,0.0,1.0
True,0,45,0.03,0.55,0.18,0,False,True,0.0,0.0,0.02,2,78,148,0.0,0,0.0,511,False,17,0.0,0.0,False,1.0,0.0
True,0,44,0.0,1.0,0.0,0,False,True,0.01,0.0,0.01,18,255,255,0.0,0,0.0,183,False,20,0.0,0.0,False,1.0,0.0
False,1,0,0.07,0.04,0.0,0,False,False,1.0,1.0,0.0,17,255,9,1.0,0,0.06,286,False,20,1.0,0.0,True,0.06,0.0
False,1,0,0.07,0.08,0.0,0,False,False,1.0,1.0,0.0,1,208,20,1.0,0,0.08,235,False,19,1.0,0.0,True,0.04,0.0
True,0,8,0.0,0.01,0.01,0,False,False,0.94,0.0,0.0,14,86,255,0.0,0,0.0,74,False,19,0.0,0.0,False,1.0,0.0
True,1,8,0.04,0.51,1.0,0,False,False,0.0,0.0,0.0,2,255,129,0.0,0,0.0,330,False,18,0.0,0.5,False,1.0,0.0
True,0,45,0.33,0.78,0.06,0,False,True,0.0,0.0,0.0,239,255,198,0.0,0,0.0,511,False,19,0.0,0.0,False,1.0,0.0
False,1,0,0.0,0.01,0.01,0,False,False,1.0,1.0,0.29,11,223,255,1.0,0,0.06,246,True,21,1.0,0.0,True,0.02,0.0
False,1,0,0.07,0.08,0.0,0,False,False,1.0,1.0,0.0,1,255,20,1.0,0,0.07,253,False,21,1.0,0.0,True,0.13,0.0
False,1,0,0.08,0.04,0.0,0,True,False,1.0,1.0,0.0,2,125,10,1.0,0,0.05,211,False,21,1.0,0.0,True,0.13,0.0
True,0,44,0.02,0.24,0.05,0,False,True,0.0,0.0,0.0,2,221,52,0.01,0,0.0,87,False,18,0.0,0.0,False,1.0,0.0
True,0,240,0.06,0.11,0.0,392,False,False,0.0,0.0,0.09,2,155,29,0.0,1,0.0,5,True,21,0.0,0.07,False,1.0,0.0
False,1,0,0.0,0.01,0.0,0,False,False,1.0,1.0,0.0,10,255,255,1.0,0,0.0,17,True,19,1.0,0.0,True,0.01,0.0
False,1,0,0.06,0.07,0.0,0,True,False,1.0,1.0,0.0,2,255,17,1.0,0,0.06,144,False,19,1.0,0.0,True,0.03,0.0
False,1,0,0.08,0.03,0.0,0,False,False,1.0,1.0,0.0,5,255,8,1.0,0,0.06,143,False,19,1.0,0.0,True,0.1,0.0
True,0,295,0.0,1.0,0.0,361,False,False,0.0,0.0,0.17,1,53,255,0.0,1,0.0,9,True,21,0.0,0.05,False,1.0,0.0
False,1,0,0.07,0.02,0.0,0,False,False,1.0,1.0,0.0,14,255,82,1.0,0,0.13,16,True,20,1.0,0.0,True,0.27,0.0
False,1,0,0.07,0.04,0.0,0,False,False,1.0,1.0,0.0,10,255,11,1.0,0,0.06,226,False,20,1.0,0.0,True,0.06,0.0
True,0,3146,0.03,0.91,0.01,1110,False,False,0.0,0.0,0.0,12,255,231,0.0,1,0.0,4,True,21,0.0,0.04,False,1.0,0.03
True,0,46,0.06,0.33,0.01,0,False,True,0.0,0.0,0.0,217,5,73,0.0,0,0.0,1,False,18,0.0,0.0,False,1.0,0.0
True,0,216,0.0,1.0,0.0,337,False,False,0.0,0.0,0.0,5,8,106,0.0,1,0.0,1,False,20,0.0,0.0,False,1.0,0.0
True,0,797,0.06,0.02,0.92,23972,False,False,0.0,0.0,0.0,2,109,6,0.0,1,0.0,2,False,21,0.0,0.03,False,1.0,0.0
True,0,30,0.0,0.01,0.47,0,False,False,0.0,0.0,0.0,511,116,255,0.0,0,0.0,194,False,19,0.0,0.0,False,1.0,0.0
False,1,0,0.07,0.07,0.0,0,True,False,1.0,1.0,0.0,1,255,19,1.0,0,0.09,88,False,21,1.0,0.0,True,0.37,0.0
True,0,2890,0.0,1.0,0.02,0,False,False,0.0,0.0,0.0,20,255,255,0.0,1,0.0,10,True,21,0.0,0.02,False,1.0,0.0
True,0,253,0.0,1.0,0.01,2445,False,False,0.0,0.0,0.11,1,86,255,0.0,1,0.01,2,True,21,0.0,0.05,False,1.0,0.0
False,1,0,0.08,0.03,0.0,0,False,False,1.0,1.0,0.0,14,255,7,1.0,0,0.05,146,False,20,1.0,0.0,True,0.15,0.0
True,1,0,0.02,0.29,1.0,0,False,False,0.0,0.0,0.0,7,235,38,0.0,0,0.0,107,False,13,0.0,0.0,False,1.0,0.0
False,1,0,0.08,0.02,0.0,0,True,False,1.0,1.0,0.0,23,255,1,1.0,0,0.0,10,False,21,1.0,0.0,True,0.01,0.0
True,0,146,0.0,1.0,0.01,34719,False,False,0.0,0.0,0.0,17,255,40,0.0,1,0.0,13,True,21,0.0,0.0,False,1.0,0.0
True,0,1032,0.0,1.0,0.17,1503,False,False,0.0,1.0,0.18,1,191,197,0.0,1,0.0,12,True,21,0.0,0.0,False,1.0,0.0
True,0,291,0.0,1.0,0.0,3465,False,False,0.0,0.0,0.0,14,168,255,0.0,1,0.0,1,True,21,0.0,0.06,False,1.0,0.0
True,0,275,0.0,1.0,0.0,3222,False,False,0.0,0.0,0.0,2,55,255,0.0,1,0.01,5,True,21,0.0,0.08,False,0.99,0.0
False,1,0,0.06,0.05,0.0,0,False,False,1.0,1.0,0.0,1,255,14,1.0,0,0.16,270,False,19,1.0,0.0,True,0.24,0.0
True,0,218,0.0,1.0,0.01,0,False,False,0.0,0.0,0.0,1,255,255,0.0,0,0.0,2,False,21,0.25,0.0,False,1.0,0.0
True,1,8,0.0,1.0,0.33,1410,False,False,0.0,0.0,0.0,1,255,131,0.0,1,0.43,8,False,14,0.0,0.0,False,0.43,0.0
False,1,0,0.0,0.01,0.0,121,False,False,0.0,0.0,1.0,16,255,255,0.0,0,0.5,284,True,17,0.0,0.0,False,0.17,1.0
True,1,20,0.0,1.0,1.0,0,False,False,0.0,0.0,0.0,511,255,255,0.0,0,0.0,1,False,19,0.0,0.5,False,1.0,0.0
True,0,955,0.02,0.94,0.1,334,False,False,0.0,0.0,0.0,14,76,239,0.0,1,0.0,2,True,21,0.0,0.0,False,1.0,0.01
False,1,0,0.1,0.06,0.38,0,True,False,0.06,0.0,0.0,16,185,16,0.0,0,0.07,120,False,19,0.0,0.0,False,0.05,1.0
False,1,0,0.06,0.03,0.0,0,False,False,0.01,1.0,0.0,19,208,7,1.0,0,0.06,272,False,19,1.0,0.0,True,0.08,0.0
True,0,37,0.02,0.41,0.25,0,False,False,0.0,0.0,1.0,35,48,51,0.0,0,0.0,237,False,21,0.0,0.0,False,1.0,0.0
True,0,203,0.01,0.51,0.55,283,False,False,0.0,0.0,0.0,2,255,44,0.0,1,0.0,2,False,21,0.0,0.01,False,1.0,0.0
False,1,0,0.06,0.09,0.0,0,True,False,1.0,1.0,0.0,11,255,23,1.0,0,0.14,271,False,21,1.0,0.08,True,0.14,0.0
True,0,244,0.0,1.0,0.01,2536,False,False,0.0,0.0,0.0,2,255,2,0.0,1,0.0,11,True,21,0.0,0.0,False,1.0,0.0
False,1,0,0.07,0.05,0.37,0,False,False,0.08,0.0,0.0,8,255,13,0.0,0,0.0,344,False,20,0.0,0.0,False,1.0,0.0
False,1,0,0.07,0.07,0.0,0,False,False,1.0,1.0,0.0,2,255,17,1.0,0,0.05,268,False,19,1.0,0.0,True,0.04,0.0
False,1,0,0.06,0.04,0.0,0,True,False,1.0,1.0,0.0,1,255,9,1.0,0,0.07,2,False,21,1.0,0.0,True,0.09,0.0
True,0,326,0.0,1.0,0.05,1747,False,False,0.0,0.0,0.0,1,255,255,0.0,1,0.0,5,True,21,0.0,0.0,False,1.0,0.0
True,0,112,0.02,0.83,0.0,3380,False,True,0.0,0.0,0.0,260,18,116,0.0,1,0.0,2,False,21,0.0,0.01,False,1.0,0.0
True,0,242,0.0,1.0,0.0,762,False,False,0.0,0.0,0.31,1,255,255,0.0,1,0.0,10,True,21,0.0,0.01,False,1.0,0.0
True,0,213,0.0,1.0,0.0,2916,False,False,0.0,0.0,0.0,15,255,255,0.0,1,0.0,31,True,21,0.0,0.04,False,1.0,0.0
False,1,0,0.09,0.05,0.0,0,False,False,1.0,1.0,0.0,34,255,12,0.97,0,0.27,232,False,18,1.0,0.0,True,0.13,0.0
False,1,0,0.09,0.0,0.0,131,True,False,1.0,1.0,0.0,4,255,1,1.0,0,0.04,380,False,18,1.0,0.0,True,0.09,0.0
True,0,199,0.0,1.0,0.0,1536,False,False,0.0,0.0,0.0,16,114,255,0.0,1,0.0,2,True,21,0.0,0.05,False,1.0,0.0
True,0,1,1.0,0.0,0.01,0,False,False,0.0,0.0,1.0,3,9,1,0.0,0,0.0,2,False,18,0.0,0.0,False,1.0,0.0
True,0,305,0.0,1.0,0.01,1380,False,False,0.0,0.0,0.0,9,255,255,0.01,1,0.0,7,True,21,0.0,0.01,False,1.0,0.0
True,0,45,0.0,1.0,0.01,0,False,True,0.0,0.0,1.0,135,217,255,0.0,0,0.0,312,False,20,0.2,0.0,False,1.0,0.0
True,0,105,0.0,1.0,0.03,0,False,False,0.0,0.0,0.08,1,255,254,0.0,1,0.0,3,True,21,0.0,0.01,False,1.0,0.0
False,1,0,0.05,0.03,0.03,0,False,False,0.0,0.0,0.0,2,255,1,0.0,0,0.06,2,False,19,0.0,0.0,False,0.06,0.0
True,0,1032,0.0,1.0,0.08,329,False,False,0.0,0.04,0.12,1,47,255,0.0,1,0.0,9,True,21,0.0,0.13,False,1.0,0.0
True,0,237,0.01,0.96,0.03,2551,False,False,0.0,0.0,0.0,7,255,245,0.0,1,0.0,5,True,21,0.0,0.03,False,1.0,0.0
False,1,0,0.07,0.05,0.0,0,False,False,1.0,1.0,0.0,19,255,12,1.0,0,0.06,132,False,20,1.0,0.0,True,0.06,0.0
True,0,45,0.01,0.98,0.0,0,False,True,0.0,0.0,0.02,262,255,90,0.0,0,0.0,28,False,18,0.09,0.0,False,1.0,0.0
False,1,0,0.08,0.03,0.0,136,False,False,1.0,1.0,0.0,1,255,7,1.0,0,0.0,271,False,20,1.0,0.0,True,0.01,0.0
True,0,217,0.0,1.0,0.01,4123,False,False,0.02,0.0,0.09,1,87,16,0.0,1,0.0,31,True,21,0.0,0.0,False,1.0,0.82
True,0,318,0.0,1.0,0.0,1042,False,False,0.87,0.0,0.0,1,255,255,0.0,1,0.0,8,True,21,0.0,0.02,False,1.0,0.01
True,0,43,0.01,0.98,0.0,0,False,True,0.0,0.0,0.02,222,25,249,0.0,0,0.0,155,False,18,0.0,0.0,False,1.0,0.0
False,1,0,0.07,0.08,0.0,0,False,False,1.0,1.0,0.0,3,255,20,1.0,0,0.06,199,False,20,1.0,0.0,True,0.02,0.0
False,1,0,0.07,0.07,0.0,80,False,False,1.0,1.0,0.0,2,255,19,1.0,0,0.06,47,False,20,1.0,0.0,True,0.03,0.0
True,0,8,0.06,0.09,0.0,0,False,False,0.0,0.0,0.0,17,255,24,0.0,0,0.0,113,False,21,0.0,0.0,False,1.0,0.0
False,0,0,0.0,1.0,0.08,0,False,False,0.0,0.0,0.0,1,27,255,0.0,0,0.0,1,True,21,0.0,0.22,False,1.0,0.99
False,1,0,0.02,0.25,0.0,0,False,False,1.0,1.0,0.0,3,255,39,1.0,0,0.07,239,False,19,1.0,0.0,True,0.19,0.0
False,1,0,0.0,0.01,0.0,0,False,False,1.0,1.0,0.0,1,255,2,1.0,0,0.05,79,True,19,1.0,0.0,True,0.02,0.0
True,0,45,0.01,1.0,0.01,46,False,True,0.0,0.0,0.33,247,255,182,0.0,0,0.0,2,False,18,0.0,0.0,False,1.0,0.0
False,0,529596,0.0,1.0,0.25,771,False,False,0.05,0.0,0.0,2,1,255,0.0,1,0.0,2,True,18,0.0,0.01,False,1.0,0.36
True,0,341,0.0,1.0,0.03,3451,False,False,0.0,0.0,0.67,2,135,255,0.0,1,0.0,7,True,21,0.0,0.04,False,1.0,0.0
True,1,8,0.0,1.0,1.0,0,False,False,0.0,0.0,0.0,13,255,100,0.0,0,0.0,510,False,16,0.0,0.0,False,1.0,0.0
True,0,8,0.0,1.0,0.04,0,False,False,0.0,0.0,0.0,1,2,255,0.0,0,0.0,510,False,18,0.0,0.0,False,1.0,0.0
False,1,0,0.08,0.05,0.0,0,True,False,1.0,1.0,0.0,13,255,14,1.0,0,0.07,107,False,19,1.0,0.0,True,0.15,0.0
False,1,0,0.07,0.07,0.0,0,False,False,1.0,1.0,0.0,6,255,19,1.0,0,0.11,145,False,20,1.0,0.0,True,0.29,0.0
False,1,0,0.08,0.02,0.0,75,False,False,1.0,0.59,0.0,1,255,4,1.0,0,0.08,230,False,21,1.0,0.0,True,0.05,0.0
True,0,276,0.0,1.0,0.95,2156,False,False,0.0,0.0,1.0,7,79,247,0.0,1,0.0,1,False,21,0.0,0.0,False,1.0,0.0
False,1,0,0.07,0.02,0.0,0,False,False,1.0,1.0,0.0,511,255,6,1.0,0,0.07,220,False,20,1.0,0.0,True,0.07,0.0
True,0,221,0.08,0.31,0.0,362,False,False,0.0,0.0,0.0,23,255,31,0.0,1,0.0,2,False,20,0.0,0.02,False,1.0,0.0
True,1,42,1.0,0.02,0.0,0,False,True,0.0,0.0,0.25,246,1,5,0.0,0,0.0,386,False,15,0.0,0.0,False,1.0,0.0
True,0,45,0.01,0.86,0.02,75,False,True,0.0,0.0,0.08,97,185,56,0.0,0,0.0,2,False,18,0.0,0.01,False,1.0,0.0
True,0,220,0.0,1.0,0.01,3755,False,False,0.01,0.0,0.0,21,29,158,0.0,1,0.0,1,False,20,0.0,0.62,False,1.0,0.0
False,1,0,0.02,0.24,1.0,0,False,False,0.0,0.0,0.0,3,255,60,0.0,0,0.0,1,True,19,0.0,0.0,False,1.0,0.0
False,1,0,0.08,0.05,0.0,0,False,False,0.98,1.0,0.0,17,255,13,1.0,0,0.4,278,False,18,1.0,0.0,True,0.4,0.0
True,0,1281,0.02,0.47,0.0,1797,False,False,0.0,0.0,0.0,4,255,119,0.0,1,0.0,2,False,21,0.0,0.0,False,1.0,0.0
True,0,1732,0.09,0.3,0.0,0,False,False,0.0,0.0,0.0,5,255,77,0.0,0,0.0,1,False,20,0.0,0.0,False,1.0,0.0
False,0,28,0.08,0.05,0.03,24871,False,False,0.12,0.0,0.0,29,21,12,0.0,1,0.0,1,False,21,1.0,0.0,False,1.0,1.0
True,0,326,0.03,0.46,0.04,2870,False,False,0.0,0.0,0.33,2,255,43,0.0,1,0.0,4,True,21,0.0,0.01,False,1.0,0.0
True,0,1032,0.04,0.23,0.95,1133,False,False,0.0,0.0,0.0,2,17,59,0.0,1,0.0,1,False,21,0.0,0.0,False,1.0,0.0
True,0,45,0.0,1.0,0.33,0,False,True,0.0,0.0,0.0,116,255,255,0.0,0,0.0,1,False,21,0.0,0.01,False,1.0,0.0
False,1,0,0.0,0.01,0.04,0,False,False,1.0,1.0,0.08,15,255,255,1.0,0,0.06,208,True,18,1.0,0.0,True,0.08,0.0
True,0,275,0.0,1.0,0.05,0,False,False,0.0,0.0,0.0,1,255,255,0.0,1,0.0,7,True,21,0.0,0.02,False,1.0,0.0
False,1,0,0.0,0.01,0.02,0,False,False,1.0,1.0,0.0,1,255,255,1.0,0,0.07,295,True,18,0.07,0.0,True,0.05,0.0
False,1,0,0.05,0.07,0.0,15,True,False,1.0,1.0,0.0,10,255,19,1.0,0,0.06,254,False,21,1.0,0.0,True,0.05,0.0
True,0,232,0.05,0.24,0.0,1718,False,False,0.0,0.0,1.0,20,149,62,0.0,1,0.0,1,False,20,0.0,0.02,False,1.0,0.0
True,0,258,0.0,1.0,0.88,1197,False,False,0.0,0.0,0.0,19,15,71,0.0,1,0.07,1,False,21,0.0,0.0,False,0.2,0.0
False,1,0,0.0,0.01,0.0,19,False,False,0.0,0.0,1.0,5,255,255,0.0,0,0.0,1,True,19,0.0,0.0,False,1.0,0.45
False,0,0,0.0,1.0,0.03,0,False,False,0.12,0.0,0.0,2,211,195,0.0,0,0.0,1,True,21,0.0,0.13,False,1.0,1.0
False,1,0,0.06,0.02,0.0,131,True,False,1.0,1.0,0.0,19,255,6,1.0,0,0.06,260,False,21,1.0,0.0,True,0.06,0.0
True,0,46,0.01,1.0,0.04,0,False,True,0.0,0.0,0.01,151,38,255,0.0,0,0.0,1,False,20,0.0,0.0,False,1.0,0.0
True,0,219,0.0,1.0,0.01,336,False,False,0.0,0.0,0.0,6,32,255,0.0,1,0.0,29,True,21,0.0,0.02,False,1.0,0.0
True,0,1985,0.0,1.0,0.0,7475,False,False,0.0,0.0,0.0,1,185,255,0.0,1,0.0,1,True,21,0.0,0.01,False,1.0,0.0
False,1,0,0.06,0.02,0.0,0,False,False,1.0,1.0,0.0,12,255,6,1.0,0,0.07,186,False,19,0.85,0.0,True,0.05,0.0
True,0,211,0.0,1.0,0.02,28382,False,False,0.0,0.0,0.0,1,7,255,0.0,1,0.0,1,True,21,0.0,0.05,False,1.0,0.0
True,0,1032,0.0,1.0,0.03,2184,False,False,0.0,0.0,0.25,12,166,255,0.0,1,0.0,5,True,21,0.0,0.03,False,1.0,0.0
False,1,0,0.05,0.19,0.0,0,False,False,1.0,1.0,0.0,1,255,48,1.0,0,0.06,173,False,18,1.0,0.0,True,0.23,0.0
True,0,43,0.02,0.91,0.01,3724,False,True,0.02,0.0,0.02,8,49,232,0.0,0,0.0,511,False,17,0.0,0.0,False,1.0,0.0
True,0,236,0.0,1.0,0.11,9615,False,False,0.0,0.0,0.1,12,203,255,0.0,1,0.0,3,True,21,0.0,0.03,False,1.0,0.05
False,1,0,0.02,0.11,0.0,0,False,False,1.0,1.0,0.0,6,255,29,1.0,0,0.09,285,False,20,1.0,0.0,True,0.05,0.0
True,1,8,0.02,0.17,1.0,0,False,False,0.0,0.0,0.0,21,1,44,0.0,0,0.0,93,False,18,0.0,0.0,False,1.0,0.0
False,0,0,0.0,0.01,0.03,0,False,False,0.0,0.0,0.0,4,86,255,0.03,0,0.0,1,True,21,0.0,0.13,False,1.0,0.34
True,0,297,0.02,0.46,1.0,5688,False,False,0.0,0.0,0.0,1,255,23,0.0,1,0.0,1,False,21,0.0,0.0,False,1.0,0.0
False,1,0,0.09,0.21,0.0,72,True,False,0.0,0.0,0.0,6,255,54,0.0,0,0.06,1,True,7,0.0,0.0,False,0.06,0.99
True,0,43,0.0,1.0,0.0,0,False,True,0.0,0.0,0.0,202,255,254,0.01,0,0.0,372,False,18,0.0,0.0,False,1.0,0.0
True,0,144,0.0,1.0,0.0,954,False,False,0.0,0.0,0.0,31,255,170,0.0,1,0.0,1,False,21,0.0,0.02,False,1.0,0.0
False,1,0,0.05,0.09,0.0,0,False,False,1.0,1.0,0.0,3,104,23,1.0,0,1.0,123,False,20,1.0,0.0,True,0.5,0.0
False,1,0,0.06,0.02,0.02,0,True,False,1.0,1.0,0.0,2,255,4,1.0,0,0.06,272,False,21,1.0,0.0,True,0.13,0.0
True,0,291,0.01,0.88,0.95,511,False,False,0.0,0.0,0.0,7,6,103,0.0,1,0.0,1,False,21,0.0,0.0,False,1.0,0.0
False,1,0,0.06,0.07,0.0,0,True,False,0.0,0.0,0.0,13,255,19,0.0,0,0.05,217,False,14,0.0,0.0,False,0.03,1.0
True,0,224,0.1,0.36,0.04,0,False,False,0.0,0.0,0.0,102,25,93,0.0,1,0.0,2,False,21,0.0,0.06,False,1.0,0.0
False,1,0,0.05,0.0,0.0,0,False,False,1.0,1.0,0.0,12,255,1,1.0,0,0.06,209,False,20,1.0,0.0,True,0.04,0.0
True,0,1032,0.01,0.98,0.02,234,False,False,0.0,0.0,0.06,22,37,250,0.0,1,0.0,9,True,21,0.0,0.03,False,1.0,0.0
False,1,0,0.07,0.04,0.0,0,False,False,0.0,0.0,0.0,15,255,9,0.0,0,0.06,111,False,20,0.0,0.0,False,0.15,1.0
True,0,516,0.0,1.0,0.01,3978,False,False,0.0,0.0,0.15,1,255,255,0.0,1,0.0,2,True,21,0.0,0.01,False,1.0,0.0
False,0,7077,0.05,0.17,0.01,1432,False,False,0.0,0.0,0.0,36,255,43,0.0,1,0.0,1,False,17,0.0,0.01,False,1.0,0.0
True,0,331,0.0,1.0,0.0,13335,False,False,0.0,0.0,0.15,1,255,99,0.0,1,0.0,4,True,21,0.0,0.06,False,1.0,0.0
False,1,0,0.06,0.25,0.01,0,True,False,0.0,0.0,0.0,4,255,37,0.0,0,0.06,10,False,18,0.0,0.0,False,0.04,1.0
False,1,0,0.41,0.0,0.01,0,True,False,0.0,0.0,0.0,23,255,1,0.0,0,0.06,1,False,17,0.0,0.0,False,0.0,1.0
True,0,46,0.01,0.87,0.0,0,False,True,0.0,0.0,0.02,279,60,223,0.0,0,0.0,1,False,18,0.0,0.03,False,1.0,0.0
False,1,0,0.07,0.0,0.0,0,True,False,1.0,1.0,0.0,3,255,1,1.0,0,0.06,144,False,18,1.0,0.0,True,0.07,0.0
True,0,142,0.0,1.0,0.17,2511,False,False,0.0,0.0,0.0,4,255,254,0.0,1,0.0,8,True,21,0.0,0.01,False,1.0,0.0
False,1,0,0.04,0.2,0.01,0,True,False,1.0,1.0,0.0,7,255,1,1.0,0,0.06,128,False,19,1.0,0.0,True,0.07,0.0
True,0,209,0.0,1.0,1.0,3252,False,False,0.0,0.0,1.0,7,81,36,0.0,1,0.0,1,False,21,0.0,0.0,False,1.0,0.0
True,0,306,0.0,1.0,0.01,18597,False,False,0.0,0.0,0.12,18,3,254,0.0,1,0.0,1,True,21,0.0,0.04,False,1.0,0.0
True,0,8,0.05,0.5,0.07,0,False,False,0.0,0.0,0.0,20,255,1,0.0,0,0.0,1,False,18,0.0,0.0,False,1.0,0.0
False,1,0,0.02,0.25,1.0,0,True,False,0.0,0.0,0.0,510,255,65,0.0,0,0.52,1,False,20,0.0,0.0,False,0.0,0.57
True,0,138,0.03,0.64,0.78,0,False,False,0.0,0.0,0.5,20,255,27,0.0,0,0.0,253,False,20,0.0,0.0,False,1.0,0.0
False,1,0,0.07,0.03,0.0,0,False,False,1.0,1.0,0.0,2,255,7,1.0,0,0.07,148,False,19,1.0,0.0,True,0.13,0.0
True,0,227,0.0,1.0,0.0,328,False,False,0.0,0.0,0.0,4,255,255,0.0,1,0.0,1,True,21,0.0,0.04,False,1.0,0.01
True,0,284,1.0,0.5,0.0,1458,False,False,0.0,0.0,0.0,12,195,148,0.0,1,0.0,3,False,21,0.0,0.0,False,1.0,0.0
True,0,45,0.0,1.0,0.0,0,False,True,0.0,0.0,0.0,15,255,255,0.0,0,0.0,1,False,17,0.0,0.0,False,1.0,0.0
False,1,0,0.0,0.01,0.0,157,False,False,1.0,1.0,0.0,1,255,255,1.0,0,0.06,8,True,20,1.0,0.0,True,0.41,0.0
True,0,276,0.22,0.56,0.0,280,False,False,0.93,0.0,1.0,3,255,144,0.0,1,0.0,2,False,21,0.0,0.0,False,1.0,0.0
True,0,33,0.01,0.9,0.01,119,False,True,0.0,0.0,0.0,2,1,229,0.01,0,0.0,1,False,21,0.0,0.0,False,1.0,0.0
False,1,0,0.07,0.07,0.02,0,False,False,1.0,1.0,0.0,8,255,17,1.0,0,0.06,216,False,18,1.0,0.0,True,0.02,0.0
False,1,0,0.06,0.0,0.01,0,False,False,1.0,1.0,0.0,1,255,1,1.0,0,0.07,91,False,18,1.0,0.0,True,0.12,0.0
True,0,295,0.0,1.0,0.03,5592,False,False,0.0,0.0,0.0,10,3,255,0.0,1,0.0,4,True,21,0.0,0.03,False,1.0,0.0
False,1,0,0.0,0.01,0.0,0,False,False,1.0,1.0,1.0,6,21,255,1.0,0,0.0,16,True,18,1.0,0.0,True,0.01,0.0
True,0,1032,0.0,1.0,0.0,15298,False,False,0.0,0.0,0.0,5,255,255,0.0,1,0.0,1,True,21,0.0,0.01,False,1.0,0.0
False,1,0,0.1,0.0,0.0,0,True,False,1.0,1.0,0.0,13,117,1,1.0,0,0.06,120,False,21,1.0,0.0,True,0.03,0.0
True,1,8,0.0,1.0,1.0,131,False,False,0.09,0.0,0.0,5,2,255,0.0,0,0.0,510,False,18,0.0,0.0,False,1.0,0.0
False,1,0,0.0,0.01,0.17,75,False,False,1.0,1.0,0.0,5,255,255,1.0,0,0.06,2,True,20,1.0,0.0,True,0.06,0.0
False,0,209,0.0,1.0,0.1,674,False,False,0.0,0.0,1.0,13,1,255,0.0,1,0.0,6,True,20,0.0,0.0,False,1.0,0.97
False,1,0,0.05,0.05,0.0,0,False,False,1.0,1.0,0.0,1,255,12,1.0,0,0.67,289,False,18,1.0,0.0,True,0.67,0.0
True,0,463,0.01,0.7,0.0,1024,False,False,0.48,0.2,0.0,5,255,169,0.0,1,0.0,5,True,21,0.0,0.04,False,1.0,0.0
True,0,165,0.0,1.0,0.02,7782,False,False,0.0,0.0,0.08,1,72,255,0.0,1,0.0,8,True,21,0.0,0.19,False,1.0,0.0
True,0,302,0.0,1.0,0.17,392,False,False,0.0,0.0,0.0,1,255,254,0.0,1,0.0,17,True,21,0.0,0.03,False,1.0,0.0
True,0,233,0.0,1.0,0.0,37,False,False,0.0,0.0,0.2,1,9,255,0.0,1,0.06,11,True,21,0.0,0.05,False,0.07,0.0
True,0,2697,0.07,0.02,0.03,0,False,False,0.0,0.0,0.0,1,255,4,0.0,1,0.0,1,False,21,0.0,0.0,False,1.0,0.0
False,1,0,0.15,0.05,0.0,0,False,False,0.0,0.0,0.0,5,255,13,0.0,0,0.06,1,False,20,0.08,0.0,False,0.07,1.0
False,1,0,0.07,0.02,0.0,46,False,False,1.0,1.0,0.0,10,255,5,1.0,0,0.11,273,False,18,1.0,0.0,True,0.2,0.0
False,1,0,0.07,0.06,0.0,0,True,False,0.08,0.0,0.0,20,255,15,0.0,0,1.0,149,False,21,0.0,0.0,False,0.5,1.0
True,1,1,0.07,0.02,0.08,0,True,False,0.02,0.0,1.0,11,2,6,0.0,0,0.0,231,False,15,0.0,0.0,False,1.0,0.0
True,0,145,0.0,1.0,0.0,12212,False,False,0.0,0.0,0.07,8,255,255,0.0,1,0.0,8,True,21,0.0,0.0,False,1.0,0.0
True,0,44,0.01,0.98,0.0,0,False,True,0.0,0.0,0.01,1,255,247,0.0,0,0.0,511,False,19,0.0,0.3,False,1.0,0.0
False,0,28,0.0,1.0,0.0,791,False,False,0.02,0.0,0.0,2,165,182,0.0,1,0.0,1,False,18,0.0,0.01,False,1.0,1.0
